src_ip,dst_ip,length,protocol,src_port,dst_port,flags,timestamp
192.168.31.2,192.168.31.136,113,1,0,0,NONE,2025-05-18 04:45:05
192.168.31.136,192.168.31.2,85,17,32967,53,NONE,2025-05-18 04:45:05
192.168.31.136,192.168.31.2,85,17,32967,53,NONE,2025-05-18 04:45:05
192.168.31.2,192.168.31.136,113,1,0,0,NONE,2025-05-18 04:45:05
192.168.31.2,192.168.31.136,113,1,0,0,NONE,2025-05-18 04:45:05
192.168.31.2,192.168.31.136,113,1,0,0,NONE,2025-05-18 04:45:05
192.168.31.2,192.168.31.136,113,1,0,0,NONE,2025-05-18 04:45:05
192.168.31.136,192.168.31.2,97,17,58670,53,NONE,2025-05-18 04:45:05
192.168.31.136,192.168.31.2,97,17,58670,53,NONE,2025-05-18 04:45:05
192.168.31.2,192.168.31.136,125,1,0,0,NONE,2025-05-18 04:45:05
192.168.31.2,192.168.31.136,125,1,0,0,NONE,2025-05-18 04:45:05
192.168.31.136,192.168.31.2,97,17,49956,53,NONE,2025-05-18 04:45:05
192.168.31.136,192.168.31.2,97,17,49956,53,NONE,2025-05-18 04:45:05
192.168.31.2,192.168.31.136,125,1,0,0,NONE,2025-05-18 04:45:05
192.168.31.2,192.168.31.136,125,1,0,0,NONE,2025-05-18 04:45:05
192.168.31.136,192.168.31.2,85,17,36240,53,NONE,2025-05-18 04:45:05
192.168.31.136,192.168.31.2,85,17,36240,53,NONE,2025-05-18 04:45:05
192.168.31.2,192.168.31.136,113,1,0,0,NONE,2025-05-18 04:45:05
192.168.31.2,192.168.31.136,113,1,0,0,NONE,2025-05-18 04:45:05
192.168.31.2,192.168.31.136,113,1,0,0,NONE,2025-05-18 04:45:05
192.168.31.2,192.168.31.136,113,1,0,0,NONE,2025-05-18 04:45:05
192.168.31.136,192.168.31.2,85,17,47238,53,NONE,2025-05-18 04:45:05
192.168.31.136,192.168.31.2,85,17,47238,53,NONE,2025-05-18 04:45:05
192.168.31.2,192.168.31.136,113,1,0,0,NONE,2025-05-18 04:45:05
192.168.31.2,192.168.31.136,113,1,0,0,NONE,2025-05-18 04:45:05
192.168.31.2,192.168.31.136,113,1,0,0,NONE,2025-05-18 04:45:05
192.168.31.2,192.168.31.136,113,1,0,0,NONE,2025-05-18 04:45:05
192.168.31.136,192.168.31.2,97,17,47049,53,NONE,2025-05-18 04:45:05
192.168.31.136,192.168.31.2,97,17,47049,53,NONE,2025-05-18 04:45:05
192.168.31.2,192.168.31.136,125,1,0,0,NONE,2025-05-18 04:45:05
192.168.31.2,192.168.31.136,125,1,0,0,NONE,2025-05-18 04:45:05
192.168.31.136,192.168.31.2,97,17,48381,53,NONE,2025-05-18 04:45:05
192.168.31.136,192.168.31.2,97,17,48381,53,NONE,2025-05-18 04:45:05
192.168.31.2,192.168.31.136,125,1,0,0,NONE,2025-05-18 04:45:05
192.168.31.2,192.168.31.136,125,1,0,0,NONE,2025-05-18 04:45:05
192.168.31.1,239.255.255.250,132,17,51500,1900,NONE,2025-05-18 04:45:38
192.168.31.136,192.168.31.2,81,17,36869,53,NONE,2025-05-18 04:46:00
192.168.31.136,192.168.31.2,81,17,36869,53,NONE,2025-05-18 04:46:00
192.168.31.2,192.168.31.136,109,1,0,0,NONE,2025-05-18 04:46:00
192.168.31.2,192.168.31.136,109,1,0,0,NONE,2025-05-18 04:46:00
192.168.31.136,192.168.31.2,81,17,55370,53,NONE,2025-05-18 04:46:00
192.168.31.2,192.168.31.136,109,1,0,0,NONE,2025-05-18 04:46:00
192.168.31.2,192.168.31.136,109,1,0,0,NONE,2025-05-18 04:46:00
192.168.31.136,192.168.31.2,81,17,55370,53,NONE,2025-05-18 04:46:00
192.168.31.2,192.168.31.136,109,1,0,0,NONE,2025-05-18 04:46:00
192.168.31.2,192.168.31.136,109,1,0,0,NONE,2025-05-18 04:46:00
192.168.31.136,192.168.31.2,93,17,55109,53,NONE,2025-05-18 04:46:00
192.168.31.136,192.168.31.2,93,17,55109,53,NONE,2025-05-18 04:46:00
192.168.31.2,192.168.31.136,109,1,0,0,NONE,2025-05-18 04:46:00
192.168.31.2,192.168.31.136,109,1,0,0,NONE,2025-05-18 04:46:00
192.168.31.2,192.168.31.136,121,1,0,0,NONE,2025-05-18 04:46:00
192.168.31.2,192.168.31.136,121,1,0,0,NONE,2025-05-18 04:46:00
192.168.31.136,192.168.31.2,93,17,51029,53,NONE,2025-05-18 04:46:00
192.168.31.136,192.168.31.2,93,17,51029,53,NONE,2025-05-18 04:46:00
192.168.31.2,192.168.31.136,121,1,0,0,NONE,2025-05-18 04:46:00
192.168.31.2,192.168.31.136,121,1,0,0,NONE,2025-05-18 04:46:00
192.168.31.136,192.168.31.2,81,17,50324,53,NONE,2025-05-18 04:46:00
192.168.31.136,192.168.31.2,81,17,50324,53,NONE,2025-05-18 04:46:00
192.168.31.2,192.168.31.136,109,1,0,0,NONE,2025-05-18 04:46:00
192.168.31.2,192.168.31.136,109,1,0,0,NONE,2025-05-18 04:46:00
192.168.31.2,192.168.31.136,109,1,0,0,NONE,2025-05-18 04:46:00
192.168.31.2,192.168.31.136,109,1,0,0,NONE,2025-05-18 04:46:00
192.168.31.136,192.168.31.2,81,17,49079,53,NONE,2025-05-18 04:46:00
192.168.31.136,192.168.31.2,81,17,49079,53,NONE,2025-05-18 04:46:00
192.168.31.2,192.168.31.136,109,1,0,0,NONE,2025-05-18 04:46:00
192.168.31.2,192.168.31.136,109,1,0,0,NONE,2025-05-18 04:46:00
192.168.31.136,192.168.31.2,93,17,48489,53,NONE,2025-05-18 04:46:00
192.168.31.136,192.168.31.2,93,17,48489,53,NONE,2025-05-18 04:46:00
192.168.31.2,192.168.31.136,109,1,0,0,NONE,2025-05-18 04:46:00
192.168.31.2,192.168.31.136,109,1,0,0,NONE,2025-05-18 04:46:00
192.168.31.2,192.168.31.136,121,1,0,0,NONE,2025-05-18 04:46:00
192.168.31.2,192.168.31.136,121,1,0,0,NONE,2025-05-18 04:46:00
192.168.31.136,192.168.31.2,93,17,37969,53,NONE,2025-05-18 04:46:00
192.168.31.136,192.168.31.2,93,17,37969,53,NONE,2025-05-18 04:46:01
192.168.31.2,192.168.31.136,121,1,0,0,NONE,2025-05-18 04:46:01
192.168.31.2,192.168.31.136,121,1,0,0,NONE,2025-05-18 04:46:01
192.168.31.136,192.168.31.2,81,17,45117,53,NONE,2025-05-18 04:46:01
192.168.31.136,192.168.31.2,81,17,45117,53,NONE,2025-05-18 04:46:01
192.168.31.2,192.168.31.136,109,1,0,0,NONE,2025-05-18 04:46:01
192.168.31.2,192.168.31.136,109,1,0,0,NONE,2025-05-18 04:46:01
192.168.31.2,192.168.31.136,109,1,0,0,NONE,2025-05-18 04:46:01
192.168.31.2,192.168.31.136,109,1,0,0,NONE,2025-05-18 04:46:01
192.168.31.136,192.168.31.2,81,17,39713,53,NONE,2025-05-18 04:46:01
192.168.31.136,192.168.31.2,81,17,39713,53,NONE,2025-05-18 04:46:01
192.168.31.2,192.168.31.136,109,1,0,0,NONE,2025-05-18 04:46:01
192.168.31.2,192.168.31.136,109,1,0,0,NONE,2025-05-18 04:46:01
192.168.31.2,192.168.31.136,109,1,0,0,NONE,2025-05-18 04:46:01
192.168.31.2,192.168.31.136,109,1,0,0,NONE,2025-05-18 04:46:01
192.168.31.136,192.168.31.2,93,17,38893,53,NONE,2025-05-18 04:46:01
192.168.31.136,192.168.31.2,93,17,38893,53,NONE,2025-05-18 04:46:01
192.168.31.2,192.168.31.136,121,1,0,0,NONE,2025-05-18 04:46:01
192.168.31.2,192.168.31.136,121,1,0,0,NONE,2025-05-18 04:46:01
192.168.31.136,192.168.31.2,93,17,45321,53,NONE,2025-05-18 04:46:01
192.168.31.136,192.168.31.2,93,17,45321,53,NONE,2025-05-18 04:46:01
192.168.31.2,192.168.31.136,121,1,0,0,NONE,2025-05-18 04:46:01
192.168.31.2,192.168.31.136,121,1,0,0,NONE,2025-05-18 04:46:01
192.168.31.136,192.168.31.2,81,17,45472,53,NONE,2025-05-18 04:46:01
192.168.31.136,192.168.31.2,81,17,45472,53,NONE,2025-05-18 04:46:01
192.168.31.2,192.168.31.136,109,1,0,0,NONE,2025-05-18 04:46:01
192.168.31.2,192.168.31.136,109,1,0,0,NONE,2025-05-18 04:46:01
192.168.31.2,192.168.31.136,109,1,0,0,NONE,2025-05-18 04:46:01
192.168.31.2,192.168.31.136,109,1,0,0,NONE,2025-05-18 04:46:01
192.168.31.136,192.168.31.2,81,17,39313,53,NONE,2025-05-18 04:46:01
192.168.31.136,192.168.31.2,81,17,39313,53,NONE,2025-05-18 04:46:01
192.168.31.2,192.168.31.136,109,1,0,0,NONE,2025-05-18 04:46:01
192.168.31.2,192.168.31.136,109,1,0,0,NONE,2025-05-18 04:46:01
192.168.31.136,192.168.31.2,93,17,37703,53,NONE,2025-05-18 04:46:01
192.168.31.136,192.168.31.2,93,17,37703,53,NONE,2025-05-18 04:46:01
192.168.31.2,192.168.31.136,109,1,0,0,NONE,2025-05-18 04:46:01
192.168.31.2,192.168.31.136,109,1,0,0,NONE,2025-05-18 04:46:01
192.168.31.2,192.168.31.136,121,1,0,0,NONE,2025-05-18 04:46:01
192.168.31.2,192.168.31.136,121,1,0,0,NONE,2025-05-18 04:46:01
192.168.31.136,192.168.31.2,93,17,37103,53,NONE,2025-05-18 04:46:01
192.168.31.136,192.168.31.2,93,17,37103,53,NONE,2025-05-18 04:46:01
192.168.31.2,192.168.31.136,121,1,0,0,NONE,2025-05-18 04:46:01
192.168.31.2,192.168.31.136,121,1,0,0,NONE,2025-05-18 04:46:01
192.168.31.1,239.255.255.250,132,17,51466,1900,NONE,2025-05-18 04:49:07
192.168.31.136,192.168.31.2,87,17,48902,53,NONE,2025-05-18 04:50:14
192.168.31.136,192.168.31.2,87,17,48902,53,NONE,2025-05-18 04:50:14
192.168.31.2,192.168.31.136,115,1,0,0,NONE,2025-05-18 04:50:14
192.168.31.2,192.168.31.136,115,1,0,0,NONE,2025-05-18 04:50:14
192.168.31.2,192.168.31.136,115,1,0,0,NONE,2025-05-18 04:50:14
192.168.31.2,192.168.31.136,115,1,0,0,NONE,2025-05-18 04:50:14
192.168.31.136,192.168.31.2,87,17,36703,53,NONE,2025-05-18 04:50:15
192.168.31.136,192.168.31.2,87,17,36703,53,NONE,2025-05-18 04:50:15
192.168.31.2,192.168.31.136,115,1,0,0,NONE,2025-05-18 04:50:15
192.168.31.2,192.168.31.136,115,1,0,0,NONE,2025-05-18 04:50:15
192.168.31.2,192.168.31.136,115,1,0,0,NONE,2025-05-18 04:50:15
192.168.31.2,192.168.31.136,115,1,0,0,NONE,2025-05-18 04:50:15
192.168.31.136,192.168.31.2,99,17,38247,53,NONE,2025-05-18 04:50:15
192.168.31.136,192.168.31.2,99,17,38247,53,NONE,2025-05-18 04:50:15
192.168.31.2,192.168.31.136,127,1,0,0,NONE,2025-05-18 04:50:15
192.168.31.2,192.168.31.136,127,1,0,0,NONE,2025-05-18 04:50:15
192.168.31.136,192.168.31.2,99,17,58754,53,NONE,2025-05-18 04:50:15
192.168.31.136,192.168.31.2,99,17,58754,53,NONE,2025-05-18 04:50:15
192.168.31.2,192.168.31.136,127,1,0,0,NONE,2025-05-18 04:50:15
192.168.31.2,192.168.31.136,127,1,0,0,NONE,2025-05-18 04:50:15
192.168.31.1,192.168.31.255,243,17,138,138,NONE,2025-05-18 04:50:35
192.168.31.1,239.255.255.250,132,17,57645,1900,NONE,2025-05-18 04:52:39
192.168.31.136,192.168.31.254,324,17,68,67,NONE,2025-05-18 04:53:46
192.168.31.254,192.168.31.136,342,17,67,68,NONE,2025-05-18 04:53:46
192.168.31.136,192.168.31.2,88,17,37750,53,NONE,2025-05-18 04:54:10
192.168.31.136,192.168.31.2,88,17,37750,53,NONE,2025-05-18 04:54:10
192.168.31.2,192.168.31.136,116,1,0,0,NONE,2025-05-18 04:54:10
192.168.31.2,192.168.31.136,116,1,0,0,NONE,2025-05-18 04:54:10
192.168.31.2,192.168.31.136,116,1,0,0,NONE,2025-05-18 04:54:10
192.168.31.2,192.168.31.136,116,1,0,0,NONE,2025-05-18 04:54:10
192.168.31.136,192.168.31.2,88,17,53110,53,NONE,2025-05-18 04:54:10
192.168.31.136,192.168.31.2,88,17,53110,53,NONE,2025-05-18 04:54:10
192.168.31.2,192.168.31.136,116,1,0,0,NONE,2025-05-18 04:54:10
192.168.31.2,192.168.31.136,116,1,0,0,NONE,2025-05-18 04:54:10
192.168.31.2,192.168.31.136,116,1,0,0,NONE,2025-05-18 04:54:10
192.168.31.2,192.168.31.136,116,1,0,0,NONE,2025-05-18 04:54:10
192.168.31.136,192.168.31.2,100,17,41871,53,NONE,2025-05-18 04:54:10
192.168.31.136,192.168.31.2,100,17,41871,53,NONE,2025-05-18 04:54:10
192.168.31.2,192.168.31.136,128,1,0,0,NONE,2025-05-18 04:54:10
192.168.31.2,192.168.31.136,128,1,0,0,NONE,2025-05-18 04:54:10
192.168.31.136,192.168.31.2,100,17,41727,53,NONE,2025-05-18 04:54:11
192.168.31.136,192.168.31.2,100,17,41727,53,NONE,2025-05-18 04:54:11
192.168.31.2,192.168.31.136,128,1,0,0,NONE,2025-05-18 04:54:11
192.168.31.2,192.168.31.136,128,1,0,0,NONE,2025-05-18 04:54:11
192.168.31.136,192.168.31.2,88,17,57166,53,NONE,2025-05-18 04:54:11
192.168.31.136,192.168.31.2,88,17,57166,53,NONE,2025-05-18 04:54:11
192.168.31.2,192.168.31.136,116,1,0,0,NONE,2025-05-18 04:54:11
192.168.31.2,192.168.31.136,116,1,0,0,NONE,2025-05-18 04:54:11
192.168.31.2,192.168.31.136,116,1,0,0,NONE,2025-05-18 04:54:11
192.168.31.2,192.168.31.136,116,1,0,0,NONE,2025-05-18 04:54:11
192.168.31.136,192.168.31.2,88,17,52521,53,NONE,2025-05-18 04:54:11
192.168.31.136,192.168.31.2,88,17,52521,53,NONE,2025-05-18 04:54:11
192.168.31.2,192.168.31.136,116,1,0,0,NONE,2025-05-18 04:54:11
192.168.31.2,192.168.31.136,116,1,0,0,NONE,2025-05-18 04:54:11
192.168.31.2,192.168.31.136,116,1,0,0,NONE,2025-05-18 04:54:11
192.168.31.2,192.168.31.136,116,1,0,0,NONE,2025-05-18 04:54:11
192.168.31.136,192.168.31.2,100,17,40497,53,NONE,2025-05-18 04:54:11
192.168.31.136,192.168.31.2,100,17,40497,53,NONE,2025-05-18 04:54:11
192.168.31.2,192.168.31.136,128,1,0,0,NONE,2025-05-18 04:54:11
192.168.31.2,192.168.31.136,128,1,0,0,NONE,2025-05-18 04:54:11
192.168.31.136,192.168.31.2,100,17,49245,53,NONE,2025-05-18 04:54:11
192.168.31.136,192.168.31.2,100,17,49245,53,NONE,2025-05-18 04:54:11
192.168.31.2,192.168.31.136,128,1,0,0,NONE,2025-05-18 04:54:11
192.168.31.2,192.168.31.136,128,1,0,0,NONE,2025-05-18 04:54:11
192.168.31.136,192.168.31.2,88,17,36613,53,NONE,2025-05-18 04:54:11
192.168.31.136,192.168.31.2,88,17,36613,53,NONE,2025-05-18 04:54:11
192.168.31.2,192.168.31.136,116,1,0,0,NONE,2025-05-18 04:54:11
192.168.31.2,192.168.31.136,116,1,0,0,NONE,2025-05-18 04:54:11
192.168.31.2,192.168.31.136,116,1,0,0,NONE,2025-05-18 04:54:11
192.168.31.2,192.168.31.136,116,1,0,0,NONE,2025-05-18 04:54:11
192.168.31.136,192.168.31.2,88,17,49915,53,NONE,2025-05-18 04:54:11
192.168.31.136,192.168.31.2,88,17,49915,53,NONE,2025-05-18 04:54:11
192.168.31.2,192.168.31.136,116,1,0,0,NONE,2025-05-18 04:54:11
192.168.31.2,192.168.31.136,116,1,0,0,NONE,2025-05-18 04:54:11
192.168.31.2,192.168.31.136,116,1,0,0,NONE,2025-05-18 04:54:11
192.168.31.2,192.168.31.136,116,1,0,0,NONE,2025-05-18 04:54:11
192.168.31.136,192.168.31.2,100,17,39126,53,NONE,2025-05-18 04:54:11
192.168.31.136,192.168.31.2,100,17,39126,53,NONE,2025-05-18 04:54:11
192.168.31.2,192.168.31.136,128,1,0,0,NONE,2025-05-18 04:54:11
192.168.31.2,192.168.31.136,128,1,0,0,NONE,2025-05-18 04:54:11
192.168.31.136,192.168.31.2,100,17,34156,53,NONE,2025-05-18 04:54:11
192.168.31.136,192.168.31.2,100,17,34156,53,NONE,2025-05-18 04:54:11
192.168.31.2,192.168.31.136,128,1,0,0,NONE,2025-05-18 04:54:11
192.168.31.2,192.168.31.136,128,1,0,0,NONE,2025-05-18 04:54:11
192.168.31.1,224.0.0.22,60,2,0,0,NONE,2025-05-18 04:54:19
192.168.31.1,239.255.255.250,179,17,54714,1900,NONE,2025-05-18 04:54:19
192.168.31.1,224.0.0.22,60,2,0,0,NONE,2025-05-18 04:54:19
192.168.31.1,224.0.0.22,60,2,0,0,NONE,2025-05-18 04:54:23
192.168.31.1,224.0.0.22,60,2,0,0,NONE,2025-05-18 04:54:23
192.168.31.1,224.0.0.251,81,17,5353,5353,NONE,2025-05-18 04:54:24
192.168.31.1,224.0.0.251,119,17,5353,5353,NONE,2025-05-18 04:54:24
192.168.31.1,224.0.0.22,60,2,0,0,NONE,2025-05-18 04:54:24
192.168.31.1,224.0.0.22,60,2,0,0,NONE,2025-05-18 04:54:24
192.168.31.1,224.0.0.22,60,2,0,0,NONE,2025-05-18 04:54:24
192.168.31.1,239.255.255.250,179,17,54129,1900,NONE,2025-05-18 04:54:24
192.168.31.1,239.255.255.250,179,17,54129,1900,NONE,2025-05-18 04:54:24
192.168.31.1,224.0.0.22,60,2,0,0,NONE,2025-05-18 04:54:24
192.168.31.1,224.0.0.22,60,2,0,0,NONE,2025-05-18 04:54:24
192.168.31.1,224.0.0.22,60,2,0,0,NONE,2025-05-18 04:54:24
192.168.31.1,224.0.0.251,81,17,5353,5353,NONE,2025-05-18 04:54:24
192.168.31.1,224.0.0.251,119,17,5353,5353,NONE,2025-05-18 04:54:24
192.168.31.1,224.0.0.22,60,2,0,0,NONE,2025-05-18 04:54:24
192.168.31.1,239.255.255.250,179,17,54129,1900,NONE,2025-05-18 04:54:24
192.168.31.1,239.255.255.250,179,17,54129,1900,NONE,2025-05-18 04:54:24
192.168.31.1,239.255.255.250,179,17,54129,1900,NONE,2025-05-18 04:54:24
192.168.31.1,239.255.255.250,179,17,54129,1900,NONE,2025-05-18 04:54:26
0.0.0.0,255.255.255.255,330,17,68,67,NONE,2025-05-18 04:54:26
192.168.31.254,192.168.31.136,342,17,67,68,NONE,2025-05-18 04:54:26
192.168.31.1,224.0.0.251,82,17,5353,5353,NONE,2025-05-18 04:54:26
192.168.31.1,224.0.0.251,82,17,5353,5353,NONE,2025-05-18 04:54:26
192.168.31.136,192.168.31.2,71,17,43600,53,NONE,2025-05-18 04:54:26
192.168.31.136,192.168.31.2,71,17,48625,53,NONE,2025-05-18 04:54:26
192.168.31.136,192.168.31.2,71,17,48625,53,NONE,2025-05-18 04:54:26
192.168.31.136,192.168.31.2,73,17,54017,53,NONE,2025-05-18 04:54:26
192.168.31.136,192.168.31.2,73,17,54017,53,NONE,2025-05-18 04:54:26
192.168.31.2,192.168.31.136,71,17,53,43600,NONE,2025-05-18 04:54:26
192.168.31.136,192.168.31.2,71,17,45031,53,NONE,2025-05-18 04:54:26
192.168.31.2,192.168.31.136,71,17,53,48625,NONE,2025-05-18 04:54:26
192.168.31.2,192.168.31.136,71,17,53,48625,NONE,2025-05-18 04:54:26
192.168.31.2,192.168.31.136,73,17,53,54017,NONE,2025-05-18 04:54:26
192.168.31.2,192.168.31.136,73,17,53,54017,NONE,2025-05-18 04:54:26
192.168.31.136,192.168.31.2,71,17,48625,53,NONE,2025-05-18 04:54:26
192.168.31.136,192.168.31.2,73,17,54017,53,NONE,2025-05-18 04:54:26
192.168.31.136,192.168.31.2,73,17,54017,53,NONE,2025-05-18 04:54:26
192.168.31.136,192.168.31.2,71,17,48625,53,NONE,2025-05-18 04:54:26
192.168.31.2,192.168.31.136,71,17,53,45031,NONE,2025-05-18 04:54:26
192.168.31.136,192.168.31.2,83,17,58231,53,NONE,2025-05-18 04:54:26
192.168.31.2,192.168.31.136,71,17,53,48625,NONE,2025-05-18 04:54:26
192.168.31.2,192.168.31.136,73,17,53,54017,NONE,2025-05-18 04:54:26
192.168.31.2,192.168.31.136,73,17,53,54017,NONE,2025-05-18 04:54:26
192.168.31.136,192.168.31.2,85,17,39972,53,NONE,2025-05-18 04:54:26
192.168.31.136,192.168.31.2,85,17,39972,53,NONE,2025-05-18 04:54:26
192.168.31.2,192.168.31.136,71,17,53,48625,NONE,2025-05-18 04:54:26
192.168.31.136,192.168.31.2,83,17,53032,53,NONE,2025-05-18 04:54:26
192.168.31.136,192.168.31.2,83,17,53032,53,NONE,2025-05-18 04:54:26
192.168.31.2,192.168.31.136,85,17,53,39972,NONE,2025-05-18 04:54:26
192.168.31.2,192.168.31.136,83,17,53,53032,NONE,2025-05-18 04:54:26
192.168.31.1,224.0.0.251,82,17,5353,5353,NONE,2025-05-18 04:54:28
192.168.31.1,224.0.0.251,82,17,5353,5353,NONE,2025-05-18 04:54:28
192.168.31.1,239.255.255.250,179,17,54129,1900,NONE,2025-05-18 04:54:28
192.168.31.1,224.0.0.251,82,17,5353,5353,NONE,2025-05-18 04:54:30
192.168.31.1,224.0.0.251,82,17,5353,5353,NONE,2025-05-18 04:54:30
192.168.31.1,239.255.255.250,179,17,54129,1900,NONE,2025-05-18 04:54:30
192.168.31.136,192.168.31.2,83,17,58231,53,NONE,2025-05-18 04:54:33
192.168.31.136,192.168.31.2,85,17,39972,53,NONE,2025-05-18 04:54:33
192.168.31.136,192.168.31.2,85,17,39972,53,NONE,2025-05-18 04:54:33
192.168.31.136,192.168.31.2,83,17,53032,53,NONE,2025-05-18 04:54:33
192.168.31.136,192.168.31.2,83,17,53032,53,NONE,2025-05-18 04:54:33
192.168.31.2,192.168.31.136,85,17,53,39972,NONE,2025-05-18 04:54:33
192.168.31.2,192.168.31.136,83,17,53,53032,NONE,2025-05-18 04:54:33
192.168.31.1,239.255.255.250,179,17,54129,1900,NONE,2025-05-18 04:54:35
192.168.31.1,224.0.0.22,60,2,0,0,NONE,2025-05-18 04:54:35
192.168.31.1,224.0.0.22,60,2,0,0,NONE,2025-05-18 04:54:35
192.168.31.1,224.0.0.22,60,2,0,0,NONE,2025-05-18 04:54:35
192.168.31.1,224.0.0.22,60,2,0,0,NONE,2025-05-18 04:54:35
192.168.31.1,224.0.0.251,81,17,5353,5353,NONE,2025-05-18 04:54:35
192.168.31.1,224.0.0.251,119,17,5353,5353,NONE,2025-05-18 04:54:35
192.168.31.1,224.0.0.22,60,2,0,0,NONE,2025-05-18 04:54:35
192.168.31.136,192.168.31.2,84,17,47539,53,NONE,2025-05-18 04:54:37
192.168.31.2,192.168.31.136,84,17,53,47539,NONE,2025-05-18 04:54:37
192.168.31.136,192.168.31.2,84,17,37118,53,NONE,2025-05-18 04:54:37
192.168.31.2,192.168.31.136,84,17,53,37118,NONE,2025-05-18 04:54:37
192.168.31.136,192.168.31.2,96,17,34622,53,NONE,2025-05-18 04:54:37
192.168.31.136,192.168.31.2,71,17,42514,53,NONE,2025-05-18 04:54:37
192.168.31.136,192.168.31.2,73,17,40304,53,NONE,2025-05-18 04:54:37
192.168.31.136,192.168.31.2,73,17,40304,53,NONE,2025-05-18 04:54:37
192.168.31.136,192.168.31.2,71,17,45711,53,NONE,2025-05-18 04:54:37
192.168.31.136,192.168.31.2,71,17,45711,53,NONE,2025-05-18 04:54:37
192.168.31.2,192.168.31.136,71,17,53,42514,NONE,2025-05-18 04:54:37
192.168.31.2,192.168.31.136,73,17,53,40304,NONE,2025-05-18 04:54:37
192.168.31.2,192.168.31.136,73,17,53,40304,NONE,2025-05-18 04:54:37
192.168.31.136,192.168.31.2,73,17,40304,53,NONE,2025-05-18 04:54:37
192.168.31.136,192.168.31.2,71,17,46930,53,NONE,2025-05-18 04:54:37
192.168.31.136,192.168.31.2,73,17,40304,53,NONE,2025-05-18 04:54:37
192.168.31.2,192.168.31.136,71,17,53,45711,NONE,2025-05-18 04:54:37
192.168.31.2,192.168.31.136,71,17,53,45711,NONE,2025-05-18 04:54:37
192.168.31.136,192.168.31.2,71,17,45711,53,NONE,2025-05-18 04:54:37
192.168.31.136,192.168.31.2,71,17,45711,53,NONE,2025-05-18 04:54:37
192.168.31.2,192.168.31.136,73,17,53,40304,NONE,2025-05-18 04:54:37
192.168.31.2,192.168.31.136,71,17,53,46930,NONE,2025-05-18 04:54:37
192.168.31.2,192.168.31.136,73,17,53,40304,NONE,2025-05-18 04:54:37
192.168.31.136,192.168.31.2,83,17,33632,53,NONE,2025-05-18 04:54:37
192.168.31.136,192.168.31.2,85,17,58358,53,NONE,2025-05-18 04:54:37
192.168.31.136,192.168.31.2,85,17,58358,53,NONE,2025-05-18 04:54:37
192.168.31.2,192.168.31.136,71,17,53,45711,NONE,2025-05-18 04:54:37
192.168.31.2,192.168.31.136,71,17,53,45711,NONE,2025-05-18 04:54:37
192.168.31.136,192.168.31.2,83,17,34982,53,NONE,2025-05-18 04:54:37
192.168.31.136,192.168.31.2,83,17,34982,53,NONE,2025-05-18 04:54:37
192.168.31.2,192.168.31.136,85,17,53,58358,NONE,2025-05-18 04:54:37
192.168.31.2,192.168.31.136,83,17,53,34982,NONE,2025-05-18 04:54:37
192.168.31.136,192.168.31.2,96,17,34622,53,NONE,2025-05-18 04:54:41
192.168.31.136,192.168.31.2,83,17,33632,53,NONE,2025-05-18 04:54:41
192.168.31.136,192.168.31.2,85,17,58358,53,NONE,2025-05-18 04:54:41
192.168.31.136,192.168.31.2,85,17,58358,53,NONE,2025-05-18 04:54:41
192.168.31.136,192.168.31.2,83,17,34982,53,NONE,2025-05-18 04:54:41
192.168.31.136,192.168.31.2,83,17,34982,53,NONE,2025-05-18 04:54:41
192.168.31.2,192.168.31.136,85,17,53,58358,NONE,2025-05-18 04:54:41
192.168.31.2,192.168.31.136,83,17,53,34982,NONE,2025-05-18 04:54:41
192.168.31.1,224.0.0.251,82,17,5353,5353,NONE,2025-05-18 04:54:43
192.168.31.1,224.0.0.251,82,17,5353,5353,NONE,2025-05-18 04:54:44
192.168.31.1,224.0.0.251,82,17,5353,5353,NONE,2025-05-18 04:54:44
192.168.31.1,224.0.0.251,82,17,5353,5353,NONE,2025-05-18 04:54:44
192.168.31.136,192.168.31.2,84,17,37927,53,NONE,2025-05-18 04:54:46
192.168.31.2,192.168.31.136,84,17,53,37927,NONE,2025-05-18 04:54:46
192.168.31.136,192.168.31.2,84,17,56044,53,NONE,2025-05-18 04:54:46
192.168.31.2,192.168.31.136,84,17,53,56044,NONE,2025-05-18 04:54:46
192.168.31.136,192.168.31.2,96,17,44621,53,NONE,2025-05-18 04:54:46
192.168.31.1,224.0.0.251,82,17,5353,5353,NONE,2025-05-18 04:54:46
192.168.31.1,224.0.0.251,82,17,5353,5353,NONE,2025-05-18 04:54:46
192.168.31.136,192.168.31.2,71,17,53408,53,NONE,2025-05-18 04:54:48
192.168.31.136,192.168.31.2,73,17,41124,53,NONE,2025-05-18 04:54:48
192.168.31.136,192.168.31.2,73,17,41124,53,NONE,2025-05-18 04:54:48
192.168.31.136,192.168.31.2,71,17,48844,53,NONE,2025-05-18 04:54:48
192.168.31.136,192.168.31.2,71,17,48844,53,NONE,2025-05-18 04:54:48
192.168.31.2,192.168.31.136,71,17,53,53408,NONE,2025-05-18 04:54:48
192.168.31.136,192.168.31.2,71,17,40292,53,NONE,2025-05-18 04:54:48
192.168.31.2,192.168.31.136,73,17,53,41124,NONE,2025-05-18 04:54:48
192.168.31.2,192.168.31.136,73,17,53,41124,NONE,2025-05-18 04:54:48
